,id,target
9665,9394,0.0
9666,39094,0.0
9667,13320,0.0
9668,22124,0.0
9669,21940,0.0
9670,31792,0.0
9671,15921,0.0
9672,9252,0.0
9673,53975,0.0
9674,29616,0.0
9675,42043,0.0
9676,25839,0.0
9677,34944,0.0
9678,7468,0.0
9679,53908,0.0
9680,33837,0.0
9681,43616,1.0
9682,32940,1.0
9683,1858,0.0
9684,8324,0.0
9685,24438,0.0
9686,13767,0.0
9687,24248,0.0
9688,18880,0.0
9689,44399,0.0
9690,47367,0.0
9691,19863,0.0
9692,31632,0.0
9693,5413,0.0
9694,20461,0.0
9695,12750,0.0
9696,51672,0.0
9697,4988,0.0
9698,50267,0.0
9699,7521,0.0
9700,43105,0.0
9701,50743,0.0
9702,14673,0.0
9703,1421,0.0
9704,34522,0.0
9705,10564,0.0
9706,22526,0.0
9707,43190,0.0
9708,11013,0.0
9709,19520,0.0
9710,18506,0.0
9711,23555,0.0
9712,51007,0.0
9713,5432,0.0
9714,36417,1.0
9715,3320,0.0
9716,41518,0.0
9717,48928,0.0
9718,30644,1.0
9719,53359,0.0
9720,42961,0.0
9721,37365,0.0
9722,19696,0.0
9723,40076,0.0
9724,30229,0.0
9725,44205,1.0
9726,28963,0.0
9727,19678,0.0
9728,48868,1.0
9729,38715,0.0
9730,30057,0.0
9731,48053,0.0
9732,22406,0.0
9733,35763,0.0
9734,30332,0.0
9735,44666,0.0
9736,43299,0.0
9737,48802,0.0
9738,45103,0.0
9739,39239,0.0
9740,31144,0.0
9741,4425,0.0
9742,15561,0.0
9743,16584,0.0
9744,4561,1.0
9745,18765,0.0
9746,21296,1.0
9747,8237,0.0
9748,1353,0.0
9749,17823,0.0
9750,31262,0.0
9751,51207,0.0
9752,45479,0.0
9753,41893,0.0
9754,20771,0.0
9755,29940,0.0
9756,15239,0.0
9757,34741,0.0
9758,12106,0.0
9759,20743,0.0
9760,42556,0.0
9761,37724,0.0
9762,15610,0.0
9763,14976,0.0
9764,2219,0.0
9765,24683,0.0
9766,31134,0.0
9767,8806,0.0
9768,30746,0.0
9769,4229,0.0
9770,16792,0.0
9771,24924,0.0
9772,1946,0.0
9773,48301,0.0
9774,42547,1.0
9775,569,1.0
9776,48493,0.0
9777,33509,0.0
9778,52123,1.0
9779,23862,0.0
9780,17742,0.0
9781,28536,0.0
9782,43498,0.0
9783,26606,0.0
9784,42897,0.0
9785,34473,0.0
9786,32076,0.0
9787,43481,0.0
9788,17799,0.0
9789,53281,0.0
9790,12167,0.0
9791,17057,0.0
9792,31226,1.0
9793,50973,0.0
9794,49073,0.0
9795,8993,0.0
9796,35702,0.0
9797,27147,0.0
9798,35699,0.0
9799,8337,0.0
9800,4023,0.0
9801,15757,0.0
9802,46017,0.0
9803,21532,0.0
9804,42383,1.0
9805,1051,0.0
9806,35142,0.0
9807,46357,1.0
9808,46376,0.0
9809,28726,0.0
9810,26090,0.0
9811,14685,0.0
9812,16943,1.0
9813,52223,0.0
9814,14814,0.0
9815,49055,0.0
9816,17615,0.0
9817,40799,1.0
9818,13556,0.0
9819,22832,0.0
9820,19449,0.0
9821,545,0.0
9822,16444,0.0
9823,46149,0.0
9824,1888,1.0
9825,45580,0.0
9826,10011,0.0
9827,27143,0.0
9828,35681,0.0
9829,30872,1.0
9830,34666,0.0
9831,35581,0.0
9832,31997,0.0
9833,25841,0.0
9834,51719,0.0
9835,9503,0.0
9836,32803,0.0
9837,40002,0.0
9838,9656,0.0
9839,13136,0.0
9840,2478,0.0
9841,40447,0.0
9842,46973,1.0
9843,8339,0.0
9844,40982,0.0
9845,4822,0.0
9846,53778,1.0
9847,9081,1.0
9848,13931,0.0
9849,51385,0.0
9850,36515,0.0
9851,36541,1.0
9852,19802,0.0
9853,53404,1.0
9854,40925,1.0
9855,41279,0.0
9856,4116,0.0
9857,6052,0.0
9858,25160,0.0
9859,31269,0.0
9860,17368,0.0
9861,12143,0.0
9862,25470,0.0
9863,54345,0.0
9864,11775,0.0
9865,19785,0.0
9866,37349,0.0
9867,18051,0.0
9868,32567,0.0
9869,8087,0.0
9870,31556,0.0
9871,21002,0.0
9872,13711,0.0
9873,12207,0.0
9874,50687,1.0
9875,4454,0.0
9876,48461,1.0
9877,45014,0.0
9878,47277,0.0
9879,41643,0.0
9880,51271,0.0
9881,7256,1.0
9882,52288,0.0
9883,39944,0.0
9884,27102,0.0
9885,27638,1.0
9886,821,0.0
9887,29757,0.0
9888,50673,0.0
9889,26861,0.0
9890,27637,1.0
9891,49074,0.0
9892,36113,0.0
9893,10409,0.0
9894,2910,0.0
9895,5211,0.0
9896,32382,0.0
9897,17752,0.0
9898,13617,0.0
9899,28067,0.0
9900,36274,0.0
9901,49680,0.0
9902,46414,1.0
9903,12078,0.0
9904,32911,1.0
9905,49415,0.0
9906,52791,0.0
9907,39722,0.0
9908,13159,0.0
9909,22168,0.0
9910,25726,1.0
9911,9508,1.0
9912,23811,0.0
9913,51295,0.0
9914,8634,0.0
9915,51699,1.0
9916,36393,1.0
9917,53967,0.0
9918,16588,0.0
9919,19298,0.0
9920,43576,0.0
9921,5252,1.0
9922,39093,0.0
9923,50825,0.0
9924,44824,0.0
9925,19173,0.0
9926,17540,0.0
9927,50093,0.0
9928,5721,0.0
9929,40063,0.0
9930,10374,0.0
9931,32350,0.0
9932,24734,0.0
9933,23115,1.0
9934,10329,0.0
9935,38470,0.0
9936,4114,1.0
9937,25706,0.0
9938,31552,0.0
9939,49378,0.0
9940,50831,0.0
9941,52841,0.0
9942,51321,0.0
9943,8219,0.0
9944,41406,0.0
9945,33666,0.0
9946,285,0.0
9947,30184,0.0
9948,27041,0.0
9949,5094,0.0
9950,29268,0.0
9951,51982,0.0
9952,41910,0.0
9953,31033,0.0
9954,43435,0.0
9955,7591,0.0
9956,30478,0.0
9957,49564,0.0
9958,5918,0.0
9959,19319,0.0
9960,52138,0.0
9961,16047,0.0
9962,37005,0.0
9963,22902,0.0
9964,40907,0.0
9965,21573,0.0
9966,35866,0.0
9967,34414,0.0
9968,28052,0.0
9969,19426,0.0
9970,13790,0.0
9971,22734,0.0
9972,6499,0.0
9973,30683,0.0
9974,33249,0.0
9975,49325,0.0
9976,52450,0.0
9977,10646,0.0
9978,23424,0.0
9979,53133,1.0
9980,42143,0.0
9981,35493,0.0
9982,48795,0.0
9983,17043,1.0
9984,2504,0.0
9985,657,0.0
9986,30535,0.0
9987,44361,0.0
9988,29979,0.0
9989,47584,0.0
9990,40143,0.0
9991,28703,0.0
9992,36842,0.0
9993,20565,0.0
9994,34945,1.0
9995,7086,0.0
9996,3414,0.0
9997,5457,0.0
9998,48107,0.0
9999,13483,0.0
10000,40176,0.0
10001,37070,0.0
10002,42604,0.0
10003,16224,0.0
10004,3533,0.0
10005,30078,0.0
10006,12196,0.0
10007,15307,0.0
10008,36202,0.0
10009,45865,0.0
10010,14811,1.0
10011,54657,0.0
10012,36006,0.0
10013,46840,0.0
10014,37910,0.0
10015,43571,0.0
10016,12554,0.0
10017,804,0.0
10018,13486,0.0
10019,2785,0.0
10020,50245,0.0
10021,47693,0.0
10022,32188,0.0
10023,27269,0.0
10024,33791,0.0
10025,23433,0.0
10026,231,0.0
10027,203,0.0
10028,47465,0.0
10029,16097,0.0
10030,43540,0.0
10031,2335,0.0
10032,13608,0.0
10033,17874,0.0
10034,53465,0.0
10035,29255,0.0
10036,48164,0.0
10037,42528,0.0
10038,22769,0.0
10039,9215,0.0
10040,40119,0.0
10041,32525,0.0
10042,9559,0.0
10043,25074,0.0
10044,37744,1.0
10045,7418,0.0
10046,4702,0.0
10047,18750,0.0
10048,25014,0.0
10049,41409,0.0
10050,36642,0.0
10051,50971,0.0
10052,47239,0.0
10053,40510,0.0
10054,49252,0.0
10055,12138,0.0
10056,15476,0.0
10057,14753,0.0
10058,29244,0.0
10059,48977,0.0
10060,50488,0.0
10061,34910,0.0
10062,20642,0.0
10063,37568,0.0
10064,44482,0.0
10065,19025,0.0
10066,14898,0.0
10067,15462,0.0
10068,42156,0.0
10069,30152,0.0
10070,22587,0.0
10071,368,0.0
10072,20124,0.0
10073,46578,0.0
10074,25620,0.0
10075,38861,0.0
10076,25845,0.0
10077,13021,0.0
10078,53041,0.0
10079,8320,0.0
10080,7555,0.0
10081,11624,0.0
10082,12755,0.0
10083,18187,0.0
10084,1863,0.0
10085,38906,0.0
10086,46924,0.0
10087,33747,0.0
10088,457,0.0
10089,46229,0.0
10090,21696,0.0
10091,39997,0.0
10092,26014,0.0
10093,36460,0.0
10094,34669,0.0
10095,18190,0.0
10096,16211,0.0
10097,31338,0.0
10098,48993,0.0
10099,36981,0.0
10100,16415,0.0
10101,37532,0.0
10102,2138,0.0
10103,13138,0.0
10104,27907,0.0
10105,8307,1.0
10106,3163,0.0
10107,44868,0.0
10108,49498,0.0
10109,28328,0.0
10110,15835,0.0
10111,13340,0.0
10112,32733,0.0
10113,33346,0.0
10114,18086,0.0
10115,17390,0.0
10116,2701,0.0
10117,40989,1.0
10118,43119,1.0
10119,35561,0.0
10120,46597,0.0
10121,31375,1.0
10122,9113,0.0
10123,3696,0.0
10124,54558,0.0
10125,34365,1.0
10126,43553,0.0
10127,4172,0.0
10128,4688,0.0
10129,33283,0.0
10130,12591,0.0
10131,18771,0.0
10132,300,0.0
10133,34069,0.0
10134,7588,0.0
10135,18356,0.0
10136,9357,0.0
10137,7125,0.0
10138,47437,0.0
10139,53996,0.0
10140,16882,0.0
10141,1841,0.0
10142,20164,0.0
10143,10603,0.0
10144,30961,0.0
10145,31384,0.0
10146,1719,0.0
10147,23645,0.0
10148,29814,0.0
10149,40250,0.0
10150,27751,0.0
10151,25406,0.0
10152,10740,0.0
10153,965,0.0
10154,19005,0.0
10155,13914,0.0
10156,22131,0.0
10157,17870,0.0
10158,25563,0.0
10159,2163,0.0
10160,7840,0.0
10161,51934,1.0
10162,34870,0.0
10163,1582,0.0
10164,49905,0.0
10165,28888,1.0
10166,10954,0.0
10167,44262,0.0
10168,2567,0.0
10169,37007,0.0
10170,22588,0.0
10171,14273,0.0
10172,20305,0.0
10173,33594,0.0
10174,2184,0.0
10175,29579,0.0
10176,10320,0.0
10177,51185,0.0
10178,43718,0.0
10179,9571,0.0
10180,41226,0.0
10181,39457,0.0
10182,16764,0.0
10183,38107,0.0
10184,31187,0.0
10185,23532,0.0
10186,8030,0.0
10187,46287,0.0
10188,39851,0.0
10189,52445,0.0
10190,38307,0.0
10191,21489,1.0
10192,41716,0.0
10193,25056,0.0
10194,29921,0.0
10195,6636,0.0
10196,49715,0.0
10197,15771,0.0
10198,44069,0.0
10199,43246,0.0
10200,45903,0.0
10201,53432,0.0
10202,44716,1.0
10203,48226,0.0
10204,7489,0.0
10205,13876,0.0
10206,754,1.0
10207,21999,1.0
10208,10834,1.0
10209,10206,0.0
10210,21308,0.0
10211,47583,0.0
10212,31784,0.0
10213,37274,0.0
10214,49608,0.0
10215,4126,0.0
10216,2789,0.0
10217,23887,0.0
10218,21453,1.0
10219,44896,0.0
10220,52290,1.0
10221,8528,0.0
10222,33900,0.0
10223,3372,0.0
10224,44229,0.0
10225,19187,0.0
10226,33914,0.0
10227,23270,0.0
10228,18205,0.0
10229,31279,0.0
10230,15352,0.0
10231,40162,0.0
10232,42947,0.0
10233,38237,0.0
10234,21931,0.0
10235,51415,0.0
10236,37473,0.0
10237,47649,0.0
10238,30149,0.0
10239,18856,1.0
10240,23648,0.0
10241,14416,0.0
10242,47718,0.0
10243,9647,1.0
10244,24123,0.0
10245,33591,1.0
10246,23365,0.0
10247,3545,1.0
10248,54152,0.0
10249,3348,0.0
10250,52410,0.0
10251,11389,1.0
10252,1715,0.0
10253,45475,0.0
10254,11424,0.0
10255,46460,0.0
10256,37992,0.0
10257,9934,0.0
10258,45740,0.0
10259,31608,0.0
10260,52210,0.0
10261,43092,0.0
10262,44341,0.0
10263,53968,0.0
10264,39055,0.0
10265,32054,0.0
10266,31253,0.0
10267,2584,0.0
10268,42164,0.0
10269,25619,0.0
10270,12952,0.0
10271,28644,0.0
10272,18114,0.0
10273,23302,0.0
10274,2958,0.0
10275,3972,0.0
10276,48363,0.0
10277,2560,0.0
10278,48681,0.0
10279,6181,1.0
10280,20828,0.0
10281,29974,0.0
10282,31536,0.0
10283,42388,0.0
10284,2685,0.0
10285,24174,0.0
10286,708,0.0
10287,50383,0.0
10288,4936,0.0
10289,38919,0.0
10290,29905,0.0
10291,12411,0.0
10292,46577,0.0
10293,35469,1.0
10294,13219,0.0
10295,34800,0.0
10296,35487,0.0
10297,9457,0.0
10298,41057,0.0
10299,51769,1.0
10300,27945,0.0
10301,28783,1.0
10302,24326,0.0
10303,32711,0.0
10304,12765,0.0
10305,9510,0.0
10306,39051,0.0
10307,51914,0.0
10308,42382,0.0
10309,24753,0.0
10310,52855,0.0
10311,5285,0.0
10312,14639,0.0
10313,40867,0.0
10314,40531,0.0
10315,26825,0.0
10316,39326,0.0
10317,46152,0.0
10318,53248,0.0
10319,3335,0.0
10320,2061,0.0
10321,32213,0.0
10322,7458,1.0
10323,23664,0.0
10324,48991,0.0
10325,15277,0.0
10326,15529,0.0
10327,47273,0.0
10328,2172,0.0
10329,44221,0.0
10330,54093,0.0
10331,43803,0.0
10332,41346,0.0
10333,35409,0.0
10334,26509,0.0
10335,22476,0.0
10336,40969,0.0
10337,12892,1.0
10338,5522,0.0
10339,16318,0.0
10340,51347,1.0
10341,42364,0.0
10342,25849,0.0
10343,13448,0.0
10344,5974,0.0
10345,41119,0.0
10346,22625,0.0
10347,18329,0.0
10348,51527,0.0
10349,35642,0.0
10350,38446,0.0
10351,14703,0.0
10352,50855,0.0
10353,37165,0.0
10354,22889,1.0
10355,30422,0.0
10356,43807,0.0
10357,31017,0.0
10358,24045,0.0
10359,33387,0.0
10360,34671,1.0
10361,28678,0.0
10362,54219,0.0
10363,53838,0.0
10364,50608,0.0
10365,27984,0.0
10366,17126,0.0
10367,53651,0.0
10368,21312,1.0
10369,16488,0.0
10370,8651,0.0
10371,27737,0.0
10372,38589,0.0
10373,33200,0.0
10374,38934,0.0
10375,29578,0.0
10376,18994,0.0
10377,6746,0.0
10378,13272,0.0
10379,7559,0.0
10380,45198,0.0
10381,18964,0.0
10382,11234,0.0
10383,35464,0.0
10384,31231,0.0
10385,42728,0.0
10386,37170,0.0
10387,12269,0.0
10388,17608,0.0
10389,41129,0.0
10390,29646,0.0
10391,24152,0.0
10392,1643,0.0
10393,43071,0.0
10394,3687,0.0
10395,292,0.0
10396,37722,1.0
10397,16416,1.0
10398,26397,0.0
10399,2086,0.0
10400,50715,1.0
10401,33908,0.0
10402,47678,0.0
10403,11748,0.0
10404,43046,0.0
10405,27895,0.0
10406,51954,0.0
10407,47847,1.0
10408,26563,0.0
10409,24116,0.0
10410,32988,0.0
10411,48893,1.0
10412,40030,1.0
10413,15238,0.0
10414,1766,0.0
10415,38793,0.0
10416,33786,0.0
10417,32305,0.0
10418,31812,0.0
10419,27443,0.0
10420,25901,0.0
10421,40303,0.0
10422,20689,0.0
10423,13293,0.0
10424,22713,0.0
10425,32760,0.0
10426,25254,1.0
10427,11933,0.0
10428,24362,0.0
10429,31638,0.0
10430,22264,0.0
10431,690,0.0
10432,40379,0.0
10433,54444,0.0
10434,19402,0.0
10435,33308,0.0
10436,5895,0.0
10437,44032,0.0
10438,34468,1.0
10439,39499,0.0
10440,29620,0.0
10441,20490,0.0
10442,7927,0.0
10443,39116,0.0
10444,54188,1.0
10445,45211,0.0
10446,48895,0.0
10447,2798,0.0
10448,54459,0.0
10449,48428,0.0
10450,12237,0.0
10451,23611,1.0
10452,21468,0.0
10453,9907,0.0
10454,52171,0.0
10455,38401,0.0
10456,23279,0.0
10457,12171,0.0
10458,4886,0.0
10459,1217,0.0
10460,18934,0.0
10461,11774,1.0
10462,50941,0.0
10463,40715,0.0
10464,23726,0.0
10465,5606,0.0
10466,2090,0.0
10467,4740,0.0
10468,4287,1.0
10469,22586,0.0
10470,39187,0.0
10471,16089,0.0
10472,27074,0.0
10473,51011,0.0
10474,51678,0.0
10475,51366,0.0
10476,40678,0.0
10477,12140,0.0
10478,34405,0.0
10479,4439,0.0
10480,26943,0.0
10481,7203,1.0
10482,37419,0.0
10483,50403,0.0
10484,21088,0.0
10485,1828,0.0
10486,5454,1.0
10487,48123,0.0
10488,21880,1.0
10489,33730,0.0
10490,18409,0.0
10491,48434,0.0
10492,1871,0.0
10493,54056,0.0
10494,51211,1.0
10495,30397,0.0
10496,46564,0.0
10497,26967,0.0
10498,19961,0.0
10499,39206,0.0
10500,14318,0.0
10501,11525,0.0
10502,12210,0.0
10503,28985,0.0
10504,29101,0.0
10505,5928,0.0
10506,41520,0.0
10507,51597,0.0
10508,32202,0.0
10509,189,0.0
10510,14894,0.0
10511,42199,0.0
10512,52900,0.0
10513,36625,0.0
10514,16555,0.0
10515,12274,0.0
10516,37271,0.0
10517,26003,0.0
10518,6610,0.0
10519,9232,0.0
10520,34339,0.0
10521,9763,1.0
10522,12233,0.0
10523,28144,0.0
10524,35068,0.0
10525,26085,0.0
10526,53434,0.0
10527,572,0.0
10528,44410,1.0
10529,20848,0.0
10530,44737,0.0
10531,19127,0.0
10532,30358,0.0
10533,54235,0.0
10534,45348,0.0
10535,5649,0.0
10536,9515,1.0
10537,25177,1.0
10538,52751,0.0
10539,34325,0.0
10540,14258,1.0
10541,39710,0.0
10542,12584,1.0
10543,46900,0.0
10544,14697,0.0
10545,17366,0.0
10546,45250,0.0
10547,19040,0.0
10548,44178,0.0
10549,33532,0.0
10550,31126,0.0
10551,48863,0.0
10552,25032,0.0
10553,37280,0.0
10554,28389,0.0
10555,24500,0.0
10556,48546,0.0
10557,9054,0.0
10558,20364,0.0
10559,13216,0.0
10560,29541,0.0
10561,810,1.0
10562,26658,0.0
10563,29722,0.0
10564,715,1.0
10565,20249,0.0
10566,12296,0.0
10567,23584,0.0
10568,31716,0.0
10569,9812,0.0
10570,23126,0.0
10571,27806,0.0
10572,39316,0.0
10573,47633,0.0
10574,12531,0.0
10575,29222,1.0
10576,43436,0.0
10577,19153,0.0
10578,41640,0.0
10579,18971,0.0
10580,37934,1.0
10581,38949,0.0
10582,5165,0.0
10583,2222,0.0
10584,6539,0.0
10585,53180,0.0
10586,25385,0.0
10587,52924,1.0
10588,21771,0.0
10589,50043,0.0
10590,35758,0.0
10591,6062,0.0
10592,53396,0.0
10593,2688,0.0
10594,8705,0.0
10595,13593,0.0
10596,40338,0.0
10597,2179,0.0
10598,53245,0.0
10599,20478,0.0
10600,17084,1.0
10601,41288,0.0
10602,35121,0.0
10603,53448,0.0
10604,34127,0.0
10605,50659,0.0
10606,21938,0.0
10607,12826,0.0
10608,17993,0.0
10609,18953,0.0
10610,47836,0.0
10611,13405,0.0
10612,17527,0.0
10613,34093,1.0
10614,27764,0.0
10615,11892,0.0
10616,44052,0.0
10617,2977,0.0
10618,51419,0.0
10619,12673,1.0
10620,53713,0.0
10621,53876,0.0
10622,19418,1.0
10623,51229,0.0
10624,14844,0.0
10625,34099,0.0
10626,5590,0.0
10627,50256,0.0
10628,52158,0.0
10629,6756,0.0
10630,6633,0.0
10631,10934,1.0
10632,12843,1.0
10633,22655,0.0
10634,24133,0.0
10635,16327,0.0
10636,48177,0.0
10637,21014,0.0
10638,11148,1.0
10639,25987,0.0
10640,54229,0.0
10641,25510,0.0
10642,7107,0.0
10643,9174,0.0
10644,29640,0.0
10645,36435,1.0
10646,40578,0.0
10647,24808,0.0
10648,51458,0.0
10649,29720,0.0
10650,3102,0.0
10651,41732,0.0
10652,50334,0.0
10653,21903,1.0
10654,19147,0.0
10655,16010,0.0
10656,32072,0.0
10657,4808,0.0
10658,21483,0.0
10659,37738,0.0
10660,35980,0.0
10661,125,1.0
10662,54040,0.0
10663,26771,0.0
10664,30266,0.0
10665,21077,0.0
10666,38608,0.0
10667,31724,0.0
10668,45915,0.0
10669,2705,0.0
10670,8760,0.0
10671,24525,0.0
10672,30516,1.0
10673,48586,1.0
10674,42764,1.0
10675,49583,0.0
10676,24482,0.0
10677,14536,1.0
10678,11392,0.0
10679,7963,0.0
10680,30044,1.0
10681,51561,0.0
10682,1706,0.0
10683,9435,0.0
10684,33658,0.0
10685,53869,0.0
10686,51170,0.0
10687,27508,0.0
10688,21782,0.0
10689,51888,0.0
10690,5679,0.0
10691,17855,0.0
10692,13813,0.0
10693,36477,0.0
10694,7323,0.0
10695,7000,0.0
10696,29726,0.0
10697,29834,0.0
10698,9213,0.0
10699,15694,0.0
10700,18027,0.0
10701,39786,0.0
10702,14128,0.0
10703,51495,0.0
10704,38343,1.0
10705,15414,0.0
10706,47876,0.0
10707,42968,0.0
10708,53586,0.0
10709,27794,0.0
10710,33947,0.0
10711,40691,1.0
10712,22407,0.0
10713,51408,0.0
10714,22846,0.0
10715,18309,0.0
10716,10326,0.0
10717,41099,0.0
10718,54011,1.0
10719,21107,0.0
10720,29153,1.0
10721,52621,0.0
10722,44767,0.0
10723,30547,0.0
10724,38616,0.0
10725,45678,0.0
10726,39497,1.0
10727,37106,0.0
10728,33287,0.0
10729,28336,0.0
10730,46379,0.0
10731,51427,1.0
10732,14252,1.0
10733,8486,0.0
10734,6121,0.0
10735,24784,0.0
10736,7460,0.0
10737,14004,0.0
10738,2486,0.0
10739,18291,0.0
10740,14834,1.0
10741,30258,0.0
10742,16684,1.0
10743,21785,0.0
10744,26923,0.0
10745,9905,1.0
10746,52372,0.0
10747,46547,1.0
10748,30168,1.0
10749,4510,0.0
10750,43497,0.0
10751,22848,0.0
10752,44779,0.0
10753,49336,0.0
10754,3669,0.0
10755,10972,0.0
10756,24021,0.0
10757,50447,0.0
10758,14740,0.0
10759,13791,0.0
10760,6948,0.0
10761,5986,0.0
10762,8866,0.0
10763,13961,0.0
10764,29430,0.0
10765,29239,0.0
10766,47740,0.0
10767,6518,0.0
10768,7931,0.0
10769,23997,0.0
10770,47772,0.0
10771,49270,0.0
10772,24114,0.0
10773,28725,0.0
10774,41659,0.0
10775,26547,1.0
10776,19867,0.0
10777,40581,0.0
10778,14526,0.0
10779,38985,0.0
10780,8697,0.0
10781,13982,0.0
10782,53045,0.0
10783,7557,0.0
10784,49470,0.0
10785,753,0.0
10786,37969,0.0
10787,15819,0.0
10788,49479,1.0
10789,50528,0.0
10790,10573,0.0
10791,26728,0.0
10792,27497,0.0
10793,52173,0.0
10794,11741,0.0
10795,9927,0.0
10796,53112,0.0
10797,45751,0.0
10798,9806,0.0
10799,39306,0.0
10800,7287,0.0
10801,613,0.0
10802,25725,0.0
10803,43143,0.0
10804,15857,0.0
10805,49343,0.0
10806,27430,0.0
10807,38345,0.0
10808,26646,0.0
10809,7099,0.0
10810,46238,0.0
10811,12851,0.0
10812,50853,0.0
10813,44863,0.0
10814,5407,0.0
10815,54083,0.0
10816,23450,0.0
10817,20381,0.0
10818,28360,0.0
10819,20044,1.0
10820,16319,1.0
10821,54087,0.0
10822,17306,0.0
10823,3553,0.0
10824,10229,0.0
10825,26973,0.0
10826,43905,0.0
10827,53474,0.0
10828,33626,0.0
10829,14865,1.0
10830,47506,0.0
10831,9819,0.0
10832,47212,0.0
10833,12807,0.0
10834,13356,1.0
10835,41553,0.0
10836,41270,0.0
10837,32195,0.0
10838,34736,0.0
10839,9543,0.0
10840,47776,0.0
10841,13334,0.0
10842,30576,0.0
10843,7663,0.0
10844,7139,0.0
10845,9407,0.0
10846,1587,0.0
10847,51329,0.0
10848,3712,0.0
10849,10463,0.0
10850,19777,0.0
10851,14823,1.0
10852,46911,0.0
10853,54049,0.0
10854,28900,0.0
10855,4398,0.0
10856,34972,1.0
10857,47393,0.0
10858,5107,0.0
10859,22548,0.0
10860,7518,0.0
10861,5953,0.0
10862,19669,0.0
10863,52526,0.0
10864,3885,0.0
10865,19079,0.0
10866,34837,0.0
10867,3659,0.0
10868,9814,0.0
10869,46946,0.0
10870,50959,0.0
10871,44406,0.0
10872,43524,1.0
10873,46244,0.0
10874,35896,0.0
10875,21119,0.0
10876,33944,0.0
10877,21793,0.0
10878,9250,0.0
10879,18937,0.0
10880,33722,0.0
10881,20500,0.0
10882,13731,0.0
10883,40790,0.0
10884,29266,0.0
10885,32668,0.0
10886,2992,1.0
10887,39592,0.0
10888,54469,0.0
10889,38209,0.0
10890,39169,0.0
10891,45466,0.0
10892,14466,0.0
10893,29215,0.0
10894,17978,0.0
10895,21855,1.0
10896,49318,0.0
10897,29836,0.0
10898,16304,0.0
10899,33177,0.0
10900,47811,0.0
10901,49954,0.0
10902,51487,1.0
10903,1948,0.0
10904,15934,0.0
10905,50449,0.0
10906,34124,0.0
10907,10019,1.0
10908,32431,1.0
10909,23812,0.0
10910,30404,0.0
10911,40821,0.0
10912,2294,0.0
10913,13888,0.0
10914,34664,0.0
10915,24160,0.0
10916,43245,0.0
10917,40765,0.0
10918,17671,0.0
10919,52517,0.0
10920,17411,0.0
10921,14248,0.0
10922,12861,0.0
10923,22477,0.0
10924,33573,0.0
10925,38619,0.0
10926,29692,0.0
10927,33633,0.0
10928,21100,0.0
10929,2536,0.0
10930,19502,0.0
10931,36755,0.0
10932,38450,0.0
10933,50502,0.0
10934,26575,0.0
10935,44978,0.0
10936,35051,0.0
10937,36,0.0
10938,18115,0.0
10939,13134,0.0
10940,19565,0.0
10941,23924,0.0
10942,19866,0.0
10943,42469,0.0
10944,30561,1.0
10945,40499,0.0
10946,53745,0.0
10947,51614,0.0
10948,27772,0.0
10949,39718,0.0
10950,40460,0.0
10951,9615,0.0
10952,18718,0.0
10953,25575,0.0
10954,40193,0.0
10955,24865,0.0
10956,25962,0.0
10957,3153,0.0
10958,36012,0.0
10959,13900,0.0
10960,36665,1.0
10961,48889,0.0
10962,34092,0.0
10963,350,0.0
10964,52835,0.0
10965,33963,0.0
10966,5732,0.0
10967,41449,0.0
10968,36282,0.0
10969,8064,0.0
10970,5462,0.0
10971,31786,0.0
10972,2039,0.0
10973,26972,0.0
10974,4324,0.0
10975,45263,0.0
10976,26230,0.0
10977,36166,0.0
10978,27905,0.0
10979,23838,0.0
10980,51017,0.0
10981,49312,0.0
10982,7791,0.0
10983,43597,0.0
10984,19554,0.0
10985,45877,0.0
10986,49362,0.0
10987,29070,0.0
10988,5969,0.0
10989,52275,0.0
10990,37684,0.0
10991,2871,0.0
10992,48771,0.0
10993,7749,1.0
10994,30462,0.0
10995,46121,0.0
10996,22418,0.0
10997,43756,0.0
10998,10606,0.0
10999,16142,0.0
11000,39344,1.0
11001,14263,0.0
11002,12757,0.0
11003,503,0.0
11004,25278,0.0
11005,24013,0.0
11006,49616,1.0
11007,3506,0.0
11008,23085,0.0
11009,22746,0.0
11010,34858,0.0
11011,29638,0.0
11012,23344,0.0
11013,33606,0.0
11014,39097,0.0
11015,48996,0.0
11016,30759,0.0
11017,14060,0.0
11018,31540,0.0
11019,22237,1.0
11020,38898,0.0
11021,43232,0.0
11022,34967,0.0
11023,22621,0.0
11024,34927,1.0
11025,11795,1.0
11026,36253,1.0
11027,10292,0.0
11028,40011,0.0
11029,31623,0.0
11030,15547,0.0
11031,24503,0.0
11032,18980,0.0
11033,48662,0.0
11034,52195,0.0
11035,42509,0.0
11036,38350,0.0
11037,50632,0.0
11038,42486,0.0
11039,40373,0.0
11040,52006,0.0
11041,24846,0.0
11042,22624,0.0
11043,35346,0.0
11044,45398,0.0
11045,52606,0.0
11046,45125,0.0
11047,14005,0.0
11048,5724,0.0
11049,16598,0.0
11050,24112,1.0
11051,38488,0.0
11052,44677,1.0
11053,54373,0.0
11054,25182,0.0
11055,600,1.0
11056,209,1.0
11057,34218,0.0
11058,6887,0.0
11059,42634,0.0
11060,18536,0.0
11061,38994,0.0
11062,33048,0.0
11063,11277,0.0
11064,52706,0.0
11065,10331,0.0
11066,54362,0.0
